sites	cas_number	chemical_name	MEC_uM	MDL_uM	conc_uM	alg_ecotox_uM	crust_ecotox_uM	fish_ecotox_uM	alg_ecosar_uM	crust_ecosar_uM	fish_ecosar_uM	alg_vega_uM	crust_vega_uM	fish_vega_uM
RS3	7311-30-0	N-Methyldodecylamine	0	2.5077740997090984e-6	2.5077740997090984e-6	-7777	-7777	-7777	0.043017144176400145	0.029804583196834235	0.02690330411192883	0.08626742902999297	0.6284481893871	0.7061891864780822
RS1	7311-30-0	N-Methyldodecylamine	0	2.5077740997090984e-6	2.5077740997090984e-6	-7777	-7777	-7777	0.043017144176400145	0.029804583196834235	0.02690330411192883	0.08626742902999297	0.6284481893871	0.7061891864780822
RS2	7311-30-0	N-Methyldodecylamine	0	2.5077740997090984e-6	2.5077740997090984e-6	-7777	-7777	-7777	0.043017144176400145	0.029804583196834235	0.02690330411192883	0.08626742902999297	0.6284481893871	0.7061891864780822
RS1	77-93-0	Triethylcitrate	2.1716862782002507e-6	1.8097385651668758e-5	2.1716862782002507e-6	-7777	-7777	-7777	581.6908331390205	335.21678973148113	64.82317108324291	25.770677167976313	19.834734674228958	1.046752786092521
RS2	77-93-0	Triethylcitrate	7.238954260667504e-7	1.8097385651668758e-5	7.238954260667504e-7	-7777	-7777	-7777	581.6908331390205	335.21678973148113	64.82317108324291	25.770677167976313	19.834734674228958	1.046752786092521
RS3	77-93-0	Triethylcitrate	1.4477908521335009e-6	1.8097385651668758e-5	1.4477908521335009e-6	-7777	-7777	-7777	581.6908331390205	335.21678973148113	64.82317108324291	25.770677167976313	19.834734674228958	1.046752786092521
T1	77-93-0	Triethylcitrate	0	1.8097385651668758e-5	1.8097385651668758e-5	-7777	-7777	-7777	581.6908331390205	335.21678973148113	64.82317108324291	25.770677167976313	19.834734674228958	1.046752786092521
T2	77-93-0	Triethylcitrate	2.1716862782002507e-6	1.8097385651668758e-5	2.1716862782002507e-6	-7777	-7777	-7777	581.6908331390205	335.21678973148113	64.82317108324291	25.770677167976313	19.834734674228958	1.046752786092521
T3	77-93-0	Triethylcitrate	9.410640538867754e-6	1.8097385651668758e-5	9.410640538867754e-6	-7777	-7777	-7777	581.6908331390205	335.21678973148113	64.82317108324291	25.770677167976313	19.834734674228958	1.046752786092521
R1	77-93-0	Triethylcitrate	7.238954260667504e-7	1.8097385651668758e-5	7.238954260667504e-7	-7777	-7777	-7777	581.6908331390205	335.21678973148113	64.82317108324291	25.770677167976313	19.834734674228958	1.046752786092521
R2	77-93-0	Triethylcitrate	1.0858431391001254e-6	1.8097385651668758e-5	1.0858431391001254e-6	-7777	-7777	-7777	581.6908331390205	335.21678973148113	64.82317108324291	25.770677167976313	19.834734674228958	1.046752786092521
R3	77-93-0	Triethylcitrate	1.4477908521335009e-6	1.8097385651668758e-5	1.4477908521335009e-6	-7777	-7777	-7777	581.6908331390205	335.21678973148113	64.82317108324291	25.770677167976313	19.834734674228958	1.046752786092521
T2	78-40-0	Triethylphosphate	1.0979678262487876e-6	3.842887391870756e-6	1.0979678262487876e-6	14273.583168592413	-7777	-7777	819.3346955596423	255.60362774221255	223.27851326062904	141.41825602084384	13.834394610734723	3.97958438623873
T1	78-40-0	Triethylphosphate	1.0979678262487876e-6	3.842887391870756e-6	1.0979678262487876e-6	14273.583168592413	-7777	-7777	819.3346955596423	255.60362774221255	223.27851326062904	141.41825602084384	13.834394610734723	3.97958438623873
RS3	78-40-0	Triethylphosphate	5.489839131243938e-7	3.842887391870756e-6	5.489839131243938e-7	14273.583168592413	-7777	-7777	819.3346955596423	255.60362774221255	223.27851326062904	141.41825602084384	13.834394610734723	3.97958438623873
T3	78-40-0	Triethylphosphate	0	3.842887391870756e-6	3.842887391870756e-6	14273.583168592413	-7777	-7777	819.3346955596423	255.60362774221255	223.27851326062904	141.41825602084384	13.834394610734723	3.97958438623873
R1	78-40-0	Triethylphosphate	5.489839131243938e-7	3.842887391870756e-6	5.489839131243938e-7	14273.583168592413	-7777	-7777	819.3346955596423	255.60362774221255	223.27851326062904	141.41825602084384	13.834394610734723	3.97958438623873
R2	78-40-0	Triethylphosphate	1.0979678262487876e-6	3.842887391870756e-6	1.0979678262487876e-6	14273.583168592413	-7777	-7777	819.3346955596423	255.60362774221255	223.27851326062904	141.41825602084384	13.834394610734723	3.97958438623873
RS2	78-40-0	Triethylphosphate	1.0979678262487876e-6	3.842887391870756e-6	1.0979678262487876e-6	14273.583168592413	-7777	-7777	819.3346955596423	255.60362774221255	223.27851326062904	141.41825602084384	13.834394610734723	3.97958438623873
R3	78-40-0	Triethylphosphate	1.0979678262487876e-6	3.842887391870756e-6	1.0979678262487876e-6	14273.583168592413	-7777	-7777	819.3346955596423	255.60362774221255	223.27851326062904	141.41825602084384	13.834394610734723	3.97958438623873
RS1	78-40-0	Triethylphosphate	1.0979678262487876e-6	3.842887391870756e-6	1.0979678262487876e-6	14273.583168592413	-7777	-7777	819.3346955596423	255.60362774221255	223.27851326062904	141.41825602084384	13.834394610734723	3.97958438623873
RS1	78-51-3	Tri(butoxyethyl)phosphate	0	2.5095878804974406e-6	2.5095878804974406e-6	-7777	-7777	-7777	23.492016354376545	11.335301927412205	6.978847951519657	10.113639158404688	7.3279966110525265	1.5674885901587015
RS2	78-51-3	Tri(butoxyethyl)phosphate	0	2.5095878804974406e-6	2.5095878804974406e-6	-7777	-7777	-7777	23.492016354376545	11.335301927412205	6.978847951519657	10.113639158404688	7.3279966110525265	1.5674885901587015
RS3	78-51-3	Tri(butoxyethyl)phosphate	0	2.5095878804974406e-6	2.5095878804974406e-6	-7777	-7777	-7777	23.492016354376545	11.335301927412205	6.978847951519657	10.113639158404688	7.3279966110525265	1.5674885901587015
T1	78-51-3	Tri(butoxyethyl)phosphate	1.8319991527631317e-5	2.5095878804974406e-6	1.8319991527631317e-5	-7777	-7777	-7777	23.492016354376545	11.335301927412205	6.978847951519657	10.113639158404688	7.3279966110525265	1.5674885901587015
R3	78-51-3	Tri(butoxyethyl)phosphate	0	2.5095878804974406e-6	2.5095878804974406e-6	-7777	-7777	-7777	23.492016354376545	11.335301927412205	6.978847951519657	10.113639158404688	7.3279966110525265	1.5674885901587015
T3	78-51-3	Tri(butoxyethyl)phosphate	0	2.5095878804974406e-6	2.5095878804974406e-6	-7777	-7777	-7777	23.492016354376545	11.335301927412205	6.978847951519657	10.113639158404688	7.3279966110525265	1.5674885901587015
T2	78-51-3	Tri(butoxyethyl)phosphate	0	2.5095878804974406e-6	2.5095878804974406e-6	-7777	-7777	-7777	23.492016354376545	11.335301927412205	6.978847951519657	10.113639158404688	7.3279966110525265	1.5674885901587015
R1	78-51-3	Tri(butoxyethyl)phosphate	0	2.5095878804974406e-6	2.5095878804974406e-6	-7777	-7777	-7777	23.492016354376545	11.335301927412205	6.978847951519657	10.113639158404688	7.3279966110525265	1.5674885901587015
R2	78-51-3	Tri(butoxyethyl)phosphate	0	2.5095878804974406e-6	2.5095878804974406e-6	-7777	-7777	-7777	23.492016354376545	11.335301927412205	6.978847951519657	10.113639158404688	7.3279966110525265	1.5674885901587015
R3	81093-37-0	Pravastatin	0	4.711056755985162e-6	4.711056755985162e-6	-7777	-7777	-7777	77.80269509644923	25.178835962720463	14.062986474247502	3.721734837228278	18.49089776724176	1.02559705577797
R2	81093-37-0	Pravastatin	0	4.711056755985162e-6	4.711056755985162e-6	-7777	-7777	-7777	77.80269509644923	25.178835962720463	14.062986474247502	3.721734837228278	18.49089776724176	1.02559705577797
RS3	81093-37-0	Pravastatin	0	4.711056755985162e-6	4.711056755985162e-6	-7777	-7777	-7777	77.80269509644923	25.178835962720463	14.062986474247502	3.721734837228278	18.49089776724176	1.02559705577797
RS1	81093-37-0	Pravastatin	0	4.711056755985162e-6	4.711056755985162e-6	-7777	-7777	-7777	77.80269509644923	25.178835962720463	14.062986474247502	3.721734837228278	18.49089776724176	1.02559705577797
RS2	81093-37-0	Pravastatin	0	4.711056755985162e-6	4.711056755985162e-6	-7777	-7777	-7777	77.80269509644923	25.178835962720463	14.062986474247502	3.721734837228278	18.49089776724176	1.02559705577797
T3	81093-37-0	Pravastatin	0	4.711056755985162e-6	4.711056755985162e-6	-7777	-7777	-7777	77.80269509644923	25.178835962720463	14.062986474247502	3.721734837228278	18.49089776724176	1.02559705577797
R1	81093-37-0	Pravastatin	0	4.711056755985162e-6	4.711056755985162e-6	-7777	-7777	-7777	77.80269509644923	25.178835962720463	14.062986474247502	3.721734837228278	18.49089776724176	1.02559705577797
T2	81093-37-0	Pravastatin	0	4.711056755985162e-6	4.711056755985162e-6	-7777	-7777	-7777	77.80269509644923	25.178835962720463	14.062986474247502	3.721734837228278	18.49089776724176	1.02559705577797
T1	81093-37-0	Pravastatin	5.417715269382936e-6	4.711056755985162e-6	5.417715269382936e-6	-7777	-7777	-7777	77.80269509644923	25.178835962720463	14.062986474247502	3.721734837228278	18.49089776724176	1.02559705577797
T3	81103-11-9	Clarithromycin	0	1.3369816889661844e-6	1.3369816889661844e-6	5.347926755864739e-4	-7777	-7777	2.6500439465726875	1.4534795256992614	1.2662721626884896	6.0297874172374915	0.21084201234996727	0.6711648078610245
R1	81103-11-9	Clarithromycin	1.4038307734144936e-5	1.3369816889661844e-6	1.4038307734144936e-5	5.347926755864739e-4	-7777	-7777	2.6500439465726875	1.4534795256992614	1.2662721626884896	6.0297874172374915	0.21084201234996727	0.6711648078610245
T2	81103-11-9	Clarithromycin	0	1.3369816889661844e-6	1.3369816889661844e-6	5.347926755864739e-4	-7777	-7777	2.6500439465726875	1.4534795256992614	1.2662721626884896	6.0297874172374915	0.21084201234996727	0.6711648078610245
RS2	81103-11-9	Clarithromycin	0	1.3369816889661844e-6	1.3369816889661844e-6	5.347926755864739e-4	-7777	-7777	2.6500439465726875	1.4534795256992614	1.2662721626884896	6.0297874172374915	0.21084201234996727	0.6711648078610245
T1	81103-11-9	Clarithromycin	0	1.3369816889661844e-6	1.3369816889661844e-6	5.347926755864739e-4	-7777	-7777	2.6500439465726875	1.4534795256992614	1.2662721626884896	6.0297874172374915	0.21084201234996727	0.6711648078610245
R2	81103-11-9	Clarithromycin	0	1.3369816889661844e-6	1.3369816889661844e-6	5.347926755864739e-4	-7777	-7777	2.6500439465726875	1.4534795256992614	1.2662721626884896	6.0297874172374915	0.21084201234996727	0.6711648078610245
R3	81103-11-9	Clarithromycin	0	1.3369816889661844e-6	1.3369816889661844e-6	5.347926755864739e-4	-7777	-7777	2.6500439465726875	1.4534795256992614	1.2662721626884896	6.0297874172374915	0.21084201234996727	0.6711648078610245
RS1	81103-11-9	Clarithromycin	0	1.3369816889661844e-6	1.3369816889661844e-6	5.347926755864739e-4	-7777	-7777	2.6500439465726875	1.4534795256992614	1.2662721626884896	6.0297874172374915	0.21084201234996727	0.6711648078610245
RS3	81103-11-9	Clarithromycin	0	1.3369816889661844e-6	1.3369816889661844e-6	5.347926755864739e-4	-7777	-7777	2.6500439465726875	1.4534795256992614	1.2662721626884896	6.0297874172374915	0.21084201234996727	0.6711648078610245
T2	826-36-8	2,2,6,6-Tetramethyl-4 piperidone	1.0950785879927852e-5	3.2208193764493685e-6	1.0950785879927852e-5	-7777	-7777	-7777	70.59426689786845	14.095404995252576	209.44486724688352	88.44370007729967	18.487503220819374	74.72300953362534
RS1	826-36-8	2,2,6,6-Tetramethyl-4 piperidone	1.6104096882246844e-5	3.2208193764493685e-6	1.6104096882246844e-5	-7777	-7777	-7777	70.59426689786845	14.095404995252576	209.44486724688352	88.44370007729967	18.487503220819374	74.72300953362534
RS2	826-36-8	2,2,6,6-Tetramethyl-4 piperidone	1.030662200463798e-5	3.2208193764493685e-6	1.030662200463798e-5	-7777	-7777	-7777	70.59426689786845	14.095404995252576	209.44486724688352	88.44370007729967	18.487503220819374	74.72300953362534
RS3	826-36-8	2,2,6,6-Tetramethyl-4 piperidone	1.0950785879927852e-5	3.2208193764493685e-6	1.0950785879927852e-5	-7777	-7777	-7777	70.59426689786845	14.095404995252576	209.44486724688352	88.44370007729967	18.487503220819374	74.72300953362534
T1	826-36-8	2,2,6,6-Tetramethyl-4 piperidone	1.22391136305076e-5	3.2208193764493685e-6	1.22391136305076e-5	-7777	-7777	-7777	70.59426689786845	14.095404995252576	209.44486724688352	88.44370007729967	18.487503220819374	74.72300953362534
T3	826-36-8	2,2,6,6-Tetramethyl-4 piperidone	1.030662200463798e-5	3.2208193764493685e-6	1.030662200463798e-5	-7777	-7777	-7777	70.59426689786845	14.095404995252576	209.44486724688352	88.44370007729967	18.487503220819374	74.72300953362534
R2	826-36-8	2,2,6,6-Tetramethyl-4 piperidone	1.3527441381087349e-5	3.2208193764493685e-6	1.3527441381087349e-5	-7777	-7777	-7777	70.59426689786845	14.095404995252576	209.44486724688352	88.44370007729967	18.487503220819374	74.72300953362534
R3	826-36-8	2,2,6,6-Tetramethyl-4 piperidone	1.1594949755217727e-5	3.2208193764493685e-6	1.1594949755217727e-5	-7777	-7777	-7777	70.59426689786845	14.095404995252576	209.44486724688352	88.44370007729967	18.487503220819374	74.72300953362534
R1	826-36-8	2,2,6,6-Tetramethyl-4 piperidone	1.030662200463798e-5	3.2208193764493685e-6	1.030662200463798e-5	-7777	-7777	-7777	70.59426689786845	14.095404995252576	209.44486724688352	88.44370007729967	18.487503220819374	74.72300953362534
T2	83-07-8	4-Aminoantipyrine	0	8.856506875601504e-5	8.856506875601504e-5	-7777	-7777	-7777	12.614511351849485	17.259948431088407	180.20049792501982	15.990915192058273	27.307562866437973	0.7360741269944363
T3	83-07-8	4-Aminoantipyrine	0	8.856506875601504e-5	8.856506875601504e-5	-7777	-7777	-7777	12.614511351849485	17.259948431088407	180.20049792501982	15.990915192058273	27.307562866437973	0.7360741269944363
R1	83-07-8	4-Aminoantipyrine	0	8.856506875601504e-5	8.856506875601504e-5	-7777	-7777	-7777	12.614511351849485	17.259948431088407	180.20049792501982	15.990915192058273	27.307562866437973	0.7360741269944363
R2	83-07-8	4-Aminoantipyrine	0	8.856506875601504e-5	8.856506875601504e-5	-7777	-7777	-7777	12.614511351849485	17.259948431088407	180.20049792501982	15.990915192058273	27.307562866437973	0.7360741269944363
R3	83-07-8	4-Aminoantipyrine	5.8059322851165426e-5	8.856506875601504e-5	5.8059322851165426e-5	-7777	-7777	-7777	12.614511351849485	17.259948431088407	180.20049792501982	15.990915192058273	27.307562866437973	0.7360741269944363
T1	83-07-8	4-Aminoantipyrine	0	8.856506875601504e-5	8.856506875601504e-5	-7777	-7777	-7777	12.614511351849485	17.259948431088407	180.20049792501982	15.990915192058273	27.307562866437973	0.7360741269944363
RS1	83-07-8	4-Aminoantipyrine	0	8.856506875601504e-5	8.856506875601504e-5	-7777	-7777	-7777	12.614511351849485	17.259948431088407	180.20049792501982	15.990915192058273	27.307562866437973	0.7360741269944363
RS2	83-07-8	4-Aminoantipyrine	0	8.856506875601504e-5	8.856506875601504e-5	-7777	-7777	-7777	12.614511351849485	17.259948431088407	180.20049792501982	15.990915192058273	27.307562866437973	0.7360741269944363
RS3	83-07-8	4-Aminoantipyrine	0	8.856506875601504e-5	8.856506875601504e-5	-7777	-7777	-7777	12.614511351849485	17.259948431088407	180.20049792501982	15.990915192058273	27.307562866437973	0.7360741269944363
RS1	83-15-8	N-Acetyl-4-aminoantipyrine	0	1.0192433137638618e-4	1.0192433137638618e-4	-7777	-7777	-7777	13.788726388187786	123.74123580255707	65.53019033657085	2.53750815394651	22.91258969341161	1.1558219178082192
RS2	83-15-8	N-Acetyl-4-aminoantipyrine	0	1.0192433137638618e-4	1.0192433137638618e-4	-7777	-7777	-7777	13.788726388187786	123.74123580255707	65.53019033657085	2.53750815394651	22.91258969341161	1.1558219178082192
RS3	83-15-8	N-Acetyl-4-aminoantipyrine	0	1.0192433137638618e-4	1.0192433137638618e-4	-7777	-7777	-7777	13.788726388187786	123.74123580255707	65.53019033657085	2.53750815394651	22.91258969341161	1.1558219178082192
T1	83-15-8	N-Acetyl-4-aminoantipyrine	4.117742987606001e-5	1.0192433137638618e-4	4.117742987606001e-5	-7777	-7777	-7777	13.788726388187786	123.74123580255707	65.53019033657085	2.53750815394651	22.91258969341161	1.1558219178082192
T2	83-15-8	N-Acetyl-4-aminoantipyrine	7.74624918460535e-5	1.0192433137638618e-4	7.74624918460535e-5	-7777	-7777	-7777	13.788726388187786	123.74123580255707	65.53019033657085	2.53750815394651	22.91258969341161	1.1558219178082192
T3	83-15-8	N-Acetyl-4-aminoantipyrine	6.563926940639269e-5	1.0192433137638618e-4	6.563926940639269e-5	-7777	-7777	-7777	13.788726388187786	123.74123580255707	65.53019033657085	2.53750815394651	22.91258969341161	1.1558219178082192
R1	83-15-8	N-Acetyl-4-aminoantipyrine	5.300065231572081e-6	1.0192433137638618e-4	5.300065231572081e-6	-7777	-7777	-7777	13.788726388187786	123.74123580255707	65.53019033657085	2.53750815394651	22.91258969341161	1.1558219178082192
R2	83-15-8	N-Acetyl-4-aminoantipyrine	1.712328767123288e-5	1.0192433137638618e-4	1.712328767123288e-5	-7777	-7777	-7777	13.788726388187786	123.74123580255707	65.53019033657085	2.53750815394651	22.91258969341161	1.1558219178082192
R3	83-15-8	N-Acetyl-4-aminoantipyrine	4.362361382909328e-5	1.0192433137638618e-4	4.362361382909328e-5	-7777	-7777	-7777	13.788726388187786	123.74123580255707	65.53019033657085	2.53750815394651	22.91258969341161	1.1558219178082192
R3	838-85-7	Diphenylphosphate	0	3.997008638734771e-6	3.997008638734771e-6	-7777	-7777	-7777	26.928108264760976	10.074927003792961	14.4036528318554	3.2123958429511354	1.0640036996311961	0.5144150118051651
T2	838-85-7	Diphenylphosphate	0	3.997008638734771e-6	3.997008638734771e-6	-7777	-7777	-7777	26.928108264760976	10.074927003792961	14.4036528318554	3.2123958429511354	1.0640036996311961	0.5144150118051651
T3	838-85-7	Diphenylphosphate	1.518863282719213e-5	3.997008638734771e-6	1.518863282719213e-5	-7777	-7777	-7777	26.928108264760976	10.074927003792961	14.4036528318554	3.2123958429511354	1.0640036996311961	0.5144150118051651
R1	838-85-7	Diphenylphosphate	0	3.997008638734771e-6	3.997008638734771e-6	-7777	-7777	-7777	26.928108264760976	10.074927003792961	14.4036528318554	3.2123958429511354	1.0640036996311961	0.5144150118051651
R2	838-85-7	Diphenylphosphate	0	3.997008638734771e-6	3.997008638734771e-6	-7777	-7777	-7777	26.928108264760976	10.074927003792961	14.4036528318554	3.2123958429511354	1.0640036996311961	0.5144150118051651
RS1	838-85-7	Diphenylphosphate	0	3.997008638734771e-6	3.997008638734771e-6	-7777	-7777	-7777	26.928108264760976	10.074927003792961	14.4036528318554	3.2123958429511354	1.0640036996311961	0.5144150118051651
RS2	838-85-7	Diphenylphosphate	0	3.997008638734771e-6	3.997008638734771e-6	-7777	-7777	-7777	26.928108264760976	10.074927003792961	14.4036528318554	3.2123958429511354	1.0640036996311961	0.5144150118051651
T1	838-85-7	Diphenylphosphate	0	3.997008638734771e-6	3.997008638734771e-6	-7777	-7777	-7777	26.928108264760976	10.074927003792961	14.4036528318554	3.2123958429511354	1.0640036996311961	0.5144150118051651
RS3	838-85-7	Diphenylphosphate	0	3.997008638734771e-6	3.997008638734771e-6	-7777	-7777	-7777	26.928108264760976	10.074927003792961	14.4036528318554	3.2123958429511354	1.0640036996311961	0.5144150118051651
T2	84057-84-1	Lamotrigine	5.076340349096021e-6	1.952438595806162e-6	5.076340349096021e-6	-7777	-7777	-7777	72.3873820420942	1.0933394864931938	53.36742407284978	1.6377054941622087	0.8676637119762585	0.5455113436682416
T3	84057-84-1	Lamotrigine	0	1.952438595806162e-6	1.952438595806162e-6	-7777	-7777	-7777	72.3873820420942	1.0933394864931938	53.36742407284978	1.6377054941622087	0.8676637119762585	0.5455113436682416
R1	84057-84-1	Lamotrigine	0	1.952438595806162e-6	1.952438595806162e-6	-7777	-7777	-7777	72.3873820420942	1.0933394864931938	53.36742407284978	1.6377054941622087	0.8676637119762585	0.5455113436682416
RS1	84057-84-1	Lamotrigine	0	1.952438595806162e-6	1.952438595806162e-6	-7777	-7777	-7777	72.3873820420942	1.0933394864931938	53.36742407284978	1.6377054941622087	0.8676637119762585	0.5455113436682416
RS2	84057-84-1	Lamotrigine	0	1.952438595806162e-6	1.952438595806162e-6	-7777	-7777	-7777	72.3873820420942	1.0933394864931938	53.36742407284978	1.6377054941622087	0.8676637119762585	0.5455113436682416
R2	84057-84-1	Lamotrigine	1.0543168417353276e-5	1.952438595806162e-6	1.0543168417353276e-5	-7777	-7777	-7777	72.3873820420942	1.0933394864931938	53.36742407284978	1.6377054941622087	0.8676637119762585	0.5455113436682416
R3	84057-84-1	Lamotrigine	7.809754383224648e-5	1.952438595806162e-6	7.809754383224648e-5	-7777	-7777	-7777	72.3873820420942	1.0933394864931938	53.36742407284978	1.6377054941622087	0.8676637119762585	0.5455113436682416
RS3	84057-84-1	Lamotrigine	0	1.952438595806162e-6	1.952438595806162e-6	-7777	-7777	-7777	72.3873820420942	1.0933394864931938	53.36742407284978	1.6377054941622087	0.8676637119762585	0.5455113436682416
T1	84057-84-1	Lamotrigine	0	1.952438595806162e-6	1.952438595806162e-6	-7777	-7777	-7777	72.3873820420942	1.0933394864931938	53.36742407284978	1.6377054941622087	0.8676637119762585	0.5455113436682416
T2	86386-73-4	Fluconazole	0	6.5301687264995555e-6	6.5301687264995555e-6	10.000000999999997	-7777	-7777	129.05243576371856	409.85680072223664	74.36655544411612	1.0908646857617508	0.9272839591629368	1.1564928814630713
T1	86386-73-4	Fluconazole	0	6.5301687264995555e-6	6.5301687264995555e-6	10.000000999999997	-7777	-7777	129.05243576371856	409.85680072223664	74.36655544411612	1.0908646857617508	0.9272839591629368	1.1564928814630713
R3	86386-73-4	Fluconazole	5.942453541114595e-5	6.5301687264995555e-6	5.942453541114595e-5	10.000000999999997	-7777	-7777	129.05243576371856	409.85680072223664	74.36655544411612	1.0908646857617508	0.9272839591629368	1.1564928814630713
RS1	86386-73-4	Fluconazole	0	6.5301687264995555e-6	6.5301687264995555e-6	10.000000999999997	-7777	-7777	129.05243576371856	409.85680072223664	74.36655544411612	1.0908646857617508	0.9272839591629368	1.1564928814630713
RS2	86386-73-4	Fluconazole	0	6.5301687264995555e-6	6.5301687264995555e-6	10.000000999999997	-7777	-7777	129.05243576371856	409.85680072223664	74.36655544411612	1.0908646857617508	0.9272839591629368	1.1564928814630713
RS3	86386-73-4	Fluconazole	0	6.5301687264995555e-6	6.5301687264995555e-6	10.000000999999997	-7777	-7777	129.05243576371856	409.85680072223664	74.36655544411612	1.0908646857617508	0.9272839591629368	1.1564928814630713
R2	86386-73-4	Fluconazole	0	6.5301687264995555e-6	6.5301687264995555e-6	10.000000999999997	-7777	-7777	129.05243576371856	409.85680072223664	74.36655544411612	1.0908646857617508	0.9272839591629368	1.1564928814630713
T3	86386-73-4	Fluconazole	0	6.5301687264995555e-6	6.5301687264995555e-6	10.000000999999997	-7777	-7777	129.05243576371856	409.85680072223664	74.36655544411612	1.0908646857617508	0.9272839591629368	1.1564928814630713
R1	86386-73-4	Fluconazole	0	6.5301687264995555e-6	6.5301687264995555e-6	10.000000999999997	-7777	-7777	129.05243576371856	409.85680072223664	74.36655544411612	1.0908646857617508	0.9272839591629368	1.1564928814630713
T2	88-61-9	m-Xylene-4-sulfonic acid	1.326329739534614e-4	2.684878015252255e-6	1.326329739534614e-4	-7777	-7777	-7777	16115.415256070886	15967.760074988	46365.36820148613	117.16807658560842	4.319431750937828	2.782070599404387
T3	88-61-9	m-Xylene-4-sulfonic acid	1.8686750986155696e-4	2.684878015252255e-6	1.8686750986155696e-4	-7777	-7777	-7777	16115.415256070886	15967.760074988	46365.36820148613	117.16807658560842	4.319431750937828	2.782070599404387
R1	88-61-9	m-Xylene-4-sulfonic acid	0	2.684878015252255e-6	2.684878015252255e-6	-7777	-7777	-7777	16115.415256070886	15967.760074988	46365.36820148613	117.16807658560842	4.319431750937828	2.782070599404387
R2	88-61-9	m-Xylene-4-sulfonic acid	0	2.684878015252255e-6	2.684878015252255e-6	-7777	-7777	-7777	16115.415256070886	15967.760074988	46365.36820148613	117.16807658560842	4.319431750937828	2.782070599404387
R3	88-61-9	m-Xylene-4-sulfonic acid	0	2.684878015252255e-6	2.684878015252255e-6	-7777	-7777	-7777	16115.415256070886	15967.760074988	46365.36820148613	117.16807658560842	4.319431750937828	2.782070599404387
RS1	88-61-9	m-Xylene-4-sulfonic acid	0	2.684878015252255e-6	2.684878015252255e-6	-7777	-7777	-7777	16115.415256070886	15967.760074988	46365.36820148613	117.16807658560842	4.319431750937828	2.782070599404387
RS2	88-61-9	m-Xylene-4-sulfonic acid	0	2.684878015252255e-6	2.684878015252255e-6	-7777	-7777	-7777	16115.415256070886	15967.760074988	46365.36820148613	117.16807658560842	4.319431750937828	2.782070599404387
RS3	88-61-9	m-Xylene-4-sulfonic acid	0	2.684878015252255e-6	2.684878015252255e-6	-7777	-7777	-7777	16115.415256070886	15967.760074988	46365.36820148613	117.16807658560842	4.319431750937828	2.782070599404387
T1	88-61-9	m-Xylene-4-sulfonic acid	4.907957011881123e-4	2.684878015252255e-6	4.907957011881123e-4	-7777	-7777	-7777	16115.415256070886	15967.760074988	46365.36820148613	117.16807658560842	4.319431750937828	2.782070599404387
RS2	88-85-7	Dinoseb	1.7900802080822537e-5	2.081488614049132e-6	1.7900802080822537e-5	6.8267655431860605	-7777	0.35618204201399156	2.8581114584443785	1.3594187763386114	0.5160552886310549	1.4957577180557065	0.25768829041928254	0.43628001350469814
RS1	88-85-7	Dinoseb	1.0823740793055487e-5	2.081488614049132e-6	1.0823740793055487e-5	6.8267655431860605	-7777	0.35618204201399156	2.8581114584443785	1.3594187763386114	0.5160552886310549	1.4957577180557065	0.25768829041928254	0.43628001350469814
R2	88-85-7	Dinoseb	1.4570420298343925e-5	2.081488614049132e-6	1.4570420298343925e-5	6.8267655431860605	-7777	0.35618204201399156	2.8581114584443785	1.3594187763386114	0.5160552886310549	1.4957577180557065	0.25768829041928254	0.43628001350469814
R3	88-85-7	Dinoseb	3.330381782478612e-6	2.081488614049132e-6	3.330381782478612e-6	6.8267655431860605	-7777	0.35618204201399156	2.8581114584443785	1.3594187763386114	0.5160552886310549	1.4957577180557065	0.25768829041928254	0.43628001350469814
T2	88-85-7	Dinoseb	1.2488931684294792e-6	2.081488614049132e-6	1.2488931684294792e-6	6.8267655431860605	-7777	0.35618204201399156	2.8581114584443785	1.3594187763386114	0.5160552886310549	1.4957577180557065	0.25768829041928254	0.43628001350469814
RS3	88-85-7	Dinoseb	9.991145347435833e-6	2.081488614049132e-6	9.991145347435833e-6	6.8267655431860605	-7777	0.35618204201399156	2.8581114584443785	1.3594187763386114	0.5160552886310549	1.4957577180557065	0.25768829041928254	0.43628001350469814
R1	88-85-7	Dinoseb	0	2.081488614049132e-6	2.081488614049132e-6	6.8267655431860605	-7777	0.35618204201399156	2.8581114584443785	1.3594187763386114	0.5160552886310549	1.4957577180557065	0.25768829041928254	0.43628001350469814
T1	88-85-7	Dinoseb	0	2.081488614049132e-6	2.081488614049132e-6	6.8267655431860605	-7777	0.35618204201399156	2.8581114584443785	1.3594187763386114	0.5160552886310549	1.4957577180557065	0.25768829041928254	0.43628001350469814
T3	88-85-7	Dinoseb	1.2488931684294792e-6	2.081488614049132e-6	1.2488931684294792e-6	6.8267655431860605	-7777	0.35618204201399156	2.8581114584443785	1.3594187763386114	0.5160552886310549	1.4957577180557065	0.25768829041928254	0.43628001350469814
RS2	88671-89-0	Myclobutanil	0	2.4240300330395293e-6	2.4240300330395293e-6	1.9392242203540264	0.012258349749836923	-7777	1.934616442338036	0.998686380531853	0.3201116525812183	0.499696476810863	0.9540289630034147	0.23582349321427418
